X,Y,OBS,RTO09,RTO11,RTO13,ALT,IV1101,XCOORD,YCOORD
317015.5,6276093.5,9126.00,3363.99956,3269.63634,2356.00,506.23210,0.56156,317015.500000,6276093.500000
317024.5,6276093.5,9127.00,3140.97516,3379.36996,2723.00,506.24180,0.56767,317024.500000,6276093.500000
317033.5,6276093.5,9128.00,3528.13662,3359.20175,3200.00,506.25740,0.57298,317033.500000,6276093.500000
317042.5,6276093.5,9129.00,3629.48542,3587.31654,3458.00,506.28100,0.57678,317042.500000,6276093.500000
317051.5,6276093.5,9130.00,3230.95077,3317.18335,3497.00,506.31470,0.57691,317051.500000,6276093.500000
317060.5,6276093.5,9131.00,3373.77965,3317.87803,3448.00,506.35950,0.57297,317060.500000,6276093.500000
317069.5,6276093.5,9132.00,3195.12063,3417.35308,3453.00,506.41110,0.56860,317069.500000,6276093.500000
317078.5,6276093.5,9133.00,3233.87953,3281.54873,3565.00,506.46310,0.56461,317078.500000,6276093.500000
317087.5,6276093.5,9134.00,2954.86162,3151.77018,3398.00,506.51080,0.56511,317087.500000,6276093.500000
317096.5,6276093.5,9135.00,2964.86994,2958.51639,2863.00,506.55300,0.56653,317096.500000,6276093.500000
317105.5,6276093.5,9136.00,2887.62251,3042.86189,2389.00,506.58920,0.56766,317105.500000,6276093.500000
317114.5,6276093.5,9137.00,3096.05282,2899.86073,2202.00,506.61830,0.57192,317114.500000,6276093.500000
317123.5,6276093.5,9138.00,3026.34531,2956.84050,2399.00,506.64250,0.57726,317123.500000,6276093.500000
317132.5,6276093.5,9139.00,3133.61975,3019.20328,2323.00,506.65950,0.58227,317132.500000,6276093.500000
317141.5,6276093.5,9140.00,3122.74367,3037.55863,2331.00,506.66960,0.58613,317141.500000,6276093.500000
317150.5,6276093.5,9141.00,2956.46152,3025.69916,2398.00,506.67940,0.58771,317150.500000,6276093.500000
317159.5,6276093.5,9142.00,2352.15439,3241.93314,2439.00,506.68480,0.58894,317159.500000,6276093.500000
317168.5,6276093.5,9143.00,2404.20339,3011.14938,2550.00,506.65440,0.58891,317168.500000,6276093.500000
317177.5,6276093.5,9144.00,2577.79848,3021.64774,2761.00,506.62180,0.58628,317177.500000,6276093.500000
317186.5,6276093.5,9145.00,2845.03084,2904.90207,3365.00,506.59230,0.58329,317186.500000,6276093.500000
317195.5,6276093.5,9146.00,3242.65330,3276.63844,3535.00,506.56440,0.58023,317195.500000,6276093.500000
317204.5,6276093.5,9147.00,3179.79967,3202.44992,3138.00,506.53430,0.57597,317204.500000,6276093.500000
317213.5,6276093.5,9148.00,2972.28108,3103.32457,3273.00,506.49810,0.56963,317213.500000,6276093.500000
317222.5,6276093.5,9149.00,2998.93414,2786.12449,3149.00,506.45340,0.56304,317222.500000,6276093.500000
317231.5,6276093.5,9150.00,3014.02429,2803.32430,2906.00,506.40260,0.55843,317231.500000,6276093.500000
317240.5,6276093.5,9151.00,2725.11208,2959.51623,2798.00,506.34290,0.55459,317240.500000,6276093.500000
317249.5,6276093.5,9152.00,2684.98997,3003.50289,2724.00,506.24295,0.55032,317249.500000,6276093.500000
317258.5,6276093.5,9153.00,2490.73341,2970.83946,2720.00,506.14120,0.54730,317258.500000,6276093.500000
317267.5,6276093.5,9154.00,2569.13544,3014.66813,2740.00,506.07400,0.55200,317267.500000,6276093.500000
317276.5,6276093.5,9155.00,3219.13854,3214.25813,3081.00,506.01000,0.55987,317276.500000,6276093.500000
317285.5,6276093.5,9156.00,3266.29347,3110.45197,3069.00,505.95070,0.56664,317285.500000,6276093.500000
317294.5,6276093.5,9157.00,3094.16363,3384.37543,3116.00,505.89710,0.56716,317294.500000,6276093.500000
317303.5,6276093.5,9158.00,3310.70540,3136.62288,3454.00,505.84930,0.56609,317303.500000,6276093.500000
317312.5,6276093.5,9159.00,3163.27242,3380.88338,3455.00,505.80410,0.56489,317312.500000,6276093.500000
317321.5,6276093.5,9160.00,2846.46543,3270.37734,3115.00,505.74230,0.56356,317321.500000,6276093.500000
317330.5,6276093.5,9161.00,3008.79522,3470.78130,3015.00,505.68420,0.56193,317330.500000,6276093.500000
317339.5,6276093.5,9162.00,2955.26901,3363.54606,2854.00,505.63360,0.55974,317339.500000,6276093.500000
317348.5,6276093.5,9163.00,2858.48313,3318.92032,2826.00,505.59140,0.55903,317348.500000,6276093.500000
317357.5,6276093.5,9164.00,2882.82135,3694.33482,2818.00,505.56160,0.56264,317357.500000,6276093.500000
317366.5,6276093.5,9165.00,2705.46730,3421.41296,2858.00,505.55650,0.56624,317366.500000,6276093.500000
317375.5,6276093.5,9166.00,2824.18806,3180.76419,2492.00,505.56655,0.56903,317375.500000,6276093.500000
317384.5,6276093.5,9167.00,2648.48158,3225.58709,2579.00,505.58780,0.56387,317384.500000,6276093.500000
317393.5,6276093.5,9168.00,2736.80340,3384.07044,2838.00,505.61350,0.55390,317393.500000,6276093.500000
317402.5,6276093.5,9169.00,2498.82371,3174.09309,2510.00,505.65120,0.54090,317402.500000,6276093.500000
317411.5,6276093.5,9170.00,2716.94011,3279.74279,2467.00,505.70010,0.52409,317411.500000,6276093.500000
317420.5,6276093.5,9171.00,2811.58206,3192.81480,2344.00,505.75780,0.50737,317420.500000,6276093.500000
317429.5,6276093.5,9172.00,2521.86499,2980.01850,2183.00,505.82350,0.49020,317429.500000,6276093.500000
317438.5,6276093.5,9173.00,2516.67123,2755.88548,1857.00,505.89800,0.47432,317438.500000,6276093.500000
317447.5,6276093.5,9174.00,2287.36714,2997.05582,1687.00,505.98180,0.46479,317447.500000,6276093.500000
317456.5,6276093.5,9175.00,2275.47063,2903.07804,1616.00,506.07080,0.45634,317456.500000,6276093.500000
317465.5,6276093.5,9176.00,2805.78569,2779.54880,1517.00,506.15990,0.44462,317465.500000,6276093.500000
317474.5,6276093.5,9177.00,2657.55088,3121.25367,1751.00,506.24490,0.43509,317474.500000,6276093.500000
317483.5,6276093.5,9178.00,2727.04106,2839.44669,1637.00,506.32430,0.42799,317483.500000,6276093.500000
317492.5,6276093.5,9179.00,2269.12324,2582.92850,1507.00,506.39980,0.41936,317492.500000,6276093.500000
317501.5,6276093.5,9180.00,2162.45245,2467.36287,1461.00,506.51155,0.40878,317501.500000,6276093.500000
317510.5,6276093.5,9181.00,2021.63763,2246.68118,1215.00,506.62080,0.39556,317510.500000,6276093.500000
317519.5,6276093.5,9182.00,2020.41828,2221.26311,1420.00,506.68550,0.38101,317519.500000,6276093.500000
317528.5,6276093.5,9183.00,2091.04545,2367.54835,1354.00,506.73940,0.36751,317528.500000,6276093.500000
317537.5,6276093.5,9184.00,2362.80907,2635.42021,1413.00,506.78070,0.37312,317537.500000,6276093.500000
317546.5,6276093.5,9185.00,2550.29785,2882.91127,1659.00,506.80900,0.37984,317546.500000,6276093.500000
317555.5,6276093.5,9186.00,2523.83637,2705.56126,1752.00,506.82420,0.38736,317555.500000,6276093.500000
317564.5,6276093.5,9187.00,2563.88946,2791.27550,1719.00,506.82010,0.41238,317564.500000,6276093.500000
317573.5,6276093.5,9188.00,2766.49514,3070.73526,1757.00,506.79170,0.44550,317573.500000,6276093.500000
317582.5,6276093.5,9189.00,2652.57323,3055.92653,1608.00,506.73970,0.47782,317582.500000,6276093.500000
317591.5,6276093.5,9190.00,2682.88015,3076.64365,1637.00,506.66690,0.51350,317591.500000,6276093.500000
317600.5,6276093.5,9191.00,2732.59825,2990.85156,1580.00,506.57610,0.54151,317600.500000,6276093.500000
317609.5,6276093.5,9192.00,2478.75768,3371.88507,1755.00,506.46910,0.56371,317609.500000,6276093.500000
317618.5,6276093.5,9193.00,2630.18617,3252.80053,1924.00,506.35160,0.58036,317618.500000,6276093.500000
317627.5,6276093.5,9194.00,2578.40259,3377.92910,1818.00,506.18325,0.57741,317627.500000,6276093.500000
317636.5,6276093.5,9195.00,2565.78085,3242.28813,1713.00,506.04240,0.57201,317636.500000,6276093.500000
317645.5,6276093.5,9196.00,2726.96048,3338.96849,1527.00,505.96650,0.56741,317645.500000,6276093.500000
317654.5,6276093.5,9197.00,2751.41886,3420.64347,2027.00,505.88990,0.56140,317654.500000,6276093.500000
317663.5,6276093.5,9198.00,2742.58266,3422.29217,2038.00,505.80210,0.55592,317663.500000,6276093.500000
317672.5,6276093.5,9199.00,2806.13526,3393.48266,1967.00,505.70370,0.55151,317672.500000,6276093.500000
317681.5,6276093.5,9200.00,2802.97277,3507.62989,1765.00,505.58650,0.55592,317681.500000,6276093.500000
317690.5,6276093.5,9201.00,2884.81380,3920.86570,2059.00,505.47960,0.57042,317690.500000,6276093.500000
317699.5,6276093.5,9202.00,2521.71513,3513.86886,2027.00,505.38560,0.58465,317699.500000,6276093.500000
317708.5,6276093.5,9203.00,2129.48384,3778.04184,1934.00,505.29760,0.59781,317708.500000,6276093.500000
317717.5,6276093.5,9204.00,2552.13024,3276.96619,2640.00,505.21130,0.60447,317717.500000,6276093.500000
317726.5,6276093.5,9205.00,2446.11821,3947.46592,3251.00,505.12600,0.60881,317726.500000,6276093.500000
317735.5,6276093.5,9206.00,2274.08003,3828.01091,3667.00,505.04360,0.61186,317735.500000,6276093.500000
317744.5,6276093.5,9207.00,2879.64194,3667.11108,4302.00,504.96810,0.61147,317744.500000,6276093.500000
317753.5,6276093.5,9208.00,2736.43703,3774.07082,4206.00,504.86060,0.60970,317753.500000,6276093.500000
317762.5,6276093.5,9209.00,2547.46392,3739.62978,4040.00,504.75740,0.60801,317762.500000,6276093.500000
317771.5,6276093.5,9210.00,1787.46049,3595.67292,4419.00,504.69790,0.60986,317771.500000,6276093.500000
317780.5,6276093.5,9211.00,1954.02392,3836.94948,4250.00,504.65370,0.62141,317780.500000,6276093.500000
317789.5,6276093.5,9212.00,2330.33354,3903.10378,5140.00,504.64430,0.63372,317789.500000,6276093.500000
317798.5,6276093.5,9213.00,2748.69125,3654.87033,4624.00,504.64690,0.64347,317798.500000,6276093.500000
317807.5,6276093.5,9214.00,2940.84450,3600.15642,5123.00,504.64710,0.65305,317807.500000,6276093.500000
317834.5,6276093.5,9215.00,2817.19712,3665.20035,6063.00,504.65600,0.65480,317834.500000,6276093.500000
317843.5,6276093.5,9216.00,2693.26405,3068.62800,4928.00,504.75630,0.61211,317843.500000,6276093.500000
317852.5,6276093.5,9217.00,2256.86902,1900.44137,2037.00,504.89370,0.56983,317852.500000,6276093.500000
316628.5,6276084.5,9218.00,2513.39317,3867.78169,3752.00,502.40990,0.46358,316628.500000,6276084.500000
316637.5,6276084.5,9219.00,3183.30545,3256.16285,3212.00,502.68700,0.47425,316637.500000,6276084.500000
316646.5,6276084.5,9220.00,3126.51942,2983.47597,3102.00,502.96780,0.50163,316646.500000,6276084.500000
316655.5,6276084.5,9221.00,3274.14656,3113.71030,2184.00,503.24270,0.52358,316655.500000,6276084.500000
316664.5,6276084.5,9222.00,2678.40983,2658.23954,2010.00,503.49840,0.52023,316664.500000,6276084.500000
316673.5,6276084.5,9223.00,3108.40918,2879.55723,2247.00,503.74630,0.50784,316673.500000,6276084.500000
316682.5,6276084.5,9224.00,2879.52586,2657.89054,2199.00,503.98690,0.49554,316682.500000,6276084.500000
316691.5,6276084.5,9225.00,2842.52890,2695.09349,2406.00,504.25100,0.48617,316691.500000,6276084.500000
316700.5,6276084.5,9226.00,2850.36239,2661.26005,2659.00,504.49920,0.48102,316700.500000,6276084.500000
316709.5,6276084.5,9227.00,2657.53420,2636.23256,2334.00,504.70120,0.47542,316709.500000,6276084.500000
316718.5,6276084.5,9228.00,2744.10914,2608.91118,2133.00,504.89850,0.47139,316718.500000,6276084.500000
316727.5,6276084.5,9229.00,2739.83431,2732.25087,2030.00,505.10240,0.47103,316727.500000,6276084.500000
316736.5,6276084.5,9230.00,2779.23138,2503.63670,1889.00,505.30290,0.47115,316736.500000,6276084.500000
316745.5,6276084.5,9231.00,2759.15183,2648.54219,1908.00,505.50085,0.47122,316745.500000,6276084.500000
316754.5,6276084.5,9232.00,2941.71281,2475.59345,2122.00,505.74270,0.47097,316754.500000,6276084.500000
316763.5,6276084.5,9233.00,2068.66213,2510.15114,1929.00,505.87250,0.47050,316763.500000,6276084.500000
316772.5,6276084.5,9234.00,2916.50697,3188.90797,1972.00,505.99510,0.47010,316772.500000,6276084.500000
316781.5,6276084.5,9235.00,2756.30887,3167.20064,2202.00,506.10800,0.47222,316781.500000,6276084.500000
316790.5,6276084.5,9236.00,2786.91251,2898.57955,2402.00,506.21000,0.47622,316790.500000,6276084.500000
316799.5,6276084.5,9237.00,3411.34450,2704.06680,2201.00,506.29930,0.48033,316799.500000,6276084.500000
316808.5,6276084.5,9238.00,3752.10407,2648.65848,1481.00,506.37610,0.48434,316808.500000,6276084.500000
316817.5,6276084.5,9239.00,2094.65071,2485.90999,1312.00,506.43810,0.48808,316817.500000,6276084.500000
316826.5,6276084.5,9240.00,2746.79650,2707.81616,1965.00,506.48100,0.49174,316826.500000,6276084.500000
316844.5,6276084.5,9241.00,2871.48044,2374.61715,2036.00,506.54220,0.50789,316844.500000,6276084.500000
316853.5,6276084.5,9242.00,2636.75008,2632.90581,2182.00,506.56620,0.51882,316853.500000,6276084.500000
316862.5,6276084.5,9243.00,2474.65361,2330.74974,1853.00,506.57510,0.52956,316862.500000,6276084.500000
316871.5,6276084.5,9244.00,2476.98167,2406.37931,1781.00,506.52480,0.53709,316871.500000,6276084.500000
316880.5,6276084.5,9245.00,2610.20019,2470.39421,1776.00,506.46340,0.54062,316880.500000,6276084.500000
316889.5,6276084.5,9246.00,2796.95744,2763.38524,1794.00,506.42690,0.54365,316889.500000,6276084.500000
316898.5,6276084.5,9247.00,2989.94559,2964.00015,2080.00,506.39120,0.54713,316898.500000,6276084.500000
316907.5,6276084.5,9248.00,3102.28908,2742.86776,2666.00,506.33390,0.54975,316907.500000,6276084.500000
316916.5,6276084.5,9249.00,2755.20162,3200.39835,2559.00,506.27750,0.55166,316916.500000,6276084.500000
316925.5,6276084.5,9250.00,3132.46552,3098.40507,2905.00,506.22670,0.55367,316925.500000,6276084.500000
316934.5,6276084.5,9251.00,3056.79328,3261.68577,3170.00,506.18390,0.55625,316934.500000,6276084.500000
316943.5,6276084.5,9252.00,3001.83869,3130.58581,2715.00,506.15280,0.55917,316943.500000,6276084.500000
316952.5,6276084.5,9253.00,3319.47628,2982.56646,2223.00,506.13010,0.56207,316952.500000,6276084.500000
316961.5,6276084.5,9254.00,3030.47828,3106.51790,2112.00,506.11330,0.56281,316961.500000,6276084.500000
316970.5,6276084.5,9255.00,2966.37414,2924.08930,2093.00,506.10000,0.55980,316970.500000,6276084.500000
316979.5,6276084.5,9256.00,3045.78247,3156.86113,2142.00,506.08740,0.55701,316979.500000,6276084.500000
316988.5,6276084.5,9257.00,2889.43481,3012.47759,1699.00,506.07790,0.55652,316988.500000,6276084.500000
316997.5,6276084.5,9258.00,2791.34761,2979.31512,1749.00,506.07320,0.56106,316997.500000,6276084.500000
317006.5,6276084.5,9259.00,3212.11244,3176.75522,1980.00,506.07810,0.56699,317006.500000,6276084.500000
317015.5,6276084.5,9260.00,2930.90844,3271.01016,2531.00,506.08750,0.57283,317015.500000,6276084.500000
317024.5,6276084.5,9261.00,3232.25817,3464.37423,2584.00,506.10290,0.57886,317024.500000,6276084.500000
317033.5,6276084.5,9262.00,3307.78439,3125.89723,3163.00,506.12470,0.58403,317033.500000,6276084.500000
317042.5,6276084.5,9263.00,3247.98194,3417.50670,3331.00,506.15370,0.58788,317042.500000,6276084.500000
317051.5,6276084.5,9264.00,2972.82220,3499.02541,3512.00,506.19090,0.58867,317051.500000,6276084.500000
317060.5,6276084.5,9265.00,3112.32635,3170.02025,3504.00,506.23640,0.58617,317060.500000,6276084.500000
317069.5,6276084.5,9266.00,3145.14350,3296.98055,3642.00,506.28730,0.58333,317069.500000,6276084.500000
317078.5,6276084.5,9267.00,2931.11574,3424.16925,3622.00,506.33840,0.58072,317078.500000,6276084.500000
317087.5,6276084.5,9268.00,2895.50098,3180.16559,3459.00,506.38810,0.57852,317087.500000,6276084.500000
317096.5,6276084.5,9269.00,3191.88433,3267.85757,2971.00,506.43560,0.57669,317096.500000,6276084.500000
317105.5,6276084.5,9270.00,3067.07085,3135.86652,2486.00,506.47970,0.57612,317105.500000,6276084.500000
317114.5,6276084.5,9271.00,2950.78831,3024.03603,2369.00,506.51800,0.57947,317114.500000,6276084.500000
317123.5,6276084.5,9272.00,1594.83854,3092.39945,2381.00,506.54510,0.58490,317123.500000,6276084.500000
317132.5,6276084.5,9273.00,1682.42503,3036.33953,2489.00,506.56340,0.59029,317132.500000,6276084.500000
317141.5,6276084.5,9274.00,2333.91770,3039.26314,2679.00,506.57330,0.59371,317141.500000,6276084.500000
317150.5,6276084.5,9275.00,2648.81712,2997.83266,2957.00,506.58190,0.59377,317150.500000,6276084.500000
317159.5,6276084.5,9276.00,2971.11046,2948.37961,3165.00,506.58450,0.59321,317159.500000,6276084.500000
317168.5,6276084.5,9277.00,3011.37076,3395.38335,3344.00,506.56910,0.59216,317168.500000,6276084.500000
317177.5,6276084.5,9278.00,3045.22100,3452.61539,3356.00,506.55060,0.59001,317177.500000,6276084.500000
317186.5,6276084.5,9279.00,2784.01521,3125.55217,3382.00,506.53590,0.58759,317186.500000,6276084.500000
317195.5,6276084.5,9280.00,2829.64069,3222.58918,3536.00,506.52440,0.58509,317195.500000,6276084.500000
317204.5,6276084.5,9281.00,3011.33127,3101.29266,3657.00,506.51250,0.58194,317204.500000,6276084.500000
317213.5,6276084.5,9282.00,2809.22574,3380.68277,3681.00,506.49550,0.57733,317213.500000,6276084.500000
317222.5,6276084.5,9283.00,2889.68917,3112.19570,3459.00,506.46560,0.57266,317222.500000,6276084.500000
317231.5,6276084.5,9284.00,2950.55032,2961.93314,3161.00,506.41430,0.56872,317231.500000,6276084.500000
317240.5,6276084.5,9285.00,2820.86965,3043.84379,2933.00,506.34890,0.56459,317240.500000,6276084.500000
317249.5,6276084.5,9286.00,3180.52110,3120.68944,2769.00,506.24055,0.56044,317249.500000,6276084.500000
317258.5,6276084.5,9287.00,3217.32163,2914.23947,2600.00,506.13230,0.55804,317258.500000,6276084.500000
317267.5,6276084.5,9288.00,2933.02030,2919.50865,2863.00,506.05990,0.56096,317267.500000,6276084.500000
317276.5,6276084.5,9289.00,3193.72560,3237.87573,3007.00,505.99180,0.56721,317276.500000,6276084.500000
317285.5,6276084.5,9290.00,3133.35648,3192.85439,3315.00,505.92860,0.57212,317285.500000,6276084.500000
317294.5,6276084.5,9291.00,3016.54770,3173.23660,3140.00,505.87090,0.57095,317294.500000,6276084.500000
317303.5,6276084.5,9292.00,3138.14789,3178.00729,3018.00,505.81830,0.56757,317303.500000,6276084.500000
317312.5,6276084.5,9293.00,3196.07454,3166.20826,3415.00,505.76800,0.56427,317312.500000,6276084.500000
317321.5,6276084.5,9294.00,3016.84111,3424.35292,3328.00,505.71280,0.56300,317321.500000,6276084.500000
317330.5,6276084.5,9295.00,2824.45518,3585.53425,3237.00,505.66230,0.56465,317330.500000,6276084.500000
317339.5,6276084.5,9296.00,2819.07702,3294.14948,3128.00,505.61990,0.56728,317339.500000,6276084.500000
317348.5,6276084.5,9297.00,2873.68784,3267.80035,3244.00,505.58640,0.57002,317348.500000,6276084.500000
317357.5,6276084.5,9298.00,2747.89510,3225.03611,3076.00,505.56340,0.57243,317357.500000,6276084.500000
317366.5,6276084.5,9299.00,2922.14213,3580.91019,3246.00,505.55330,0.57488,317366.500000,6276084.500000
317375.5,6276084.5,9300.00,2923.45744,3530.00465,3139.00,505.55055,0.57616,317375.500000,6276084.500000
317384.5,6276084.5,9301.00,2821.14345,3520.50136,2851.00,505.55850,0.56981,317384.500000,6276084.500000
317393.5,6276084.5,9302.00,2798.58363,3477.29715,2964.00,505.57570,0.55815,317393.500000,6276084.500000
317402.5,6276084.5,9303.00,2842.64253,3509.93494,2706.00,505.60600,0.54315,317402.500000,6276084.500000
317411.5,6276084.5,9304.00,3325.57662,3471.72946,2717.00,505.65080,0.52634,317411.500000,6276084.500000
317420.5,6276084.5,9305.00,2702.40792,3453.75778,2488.00,505.70630,0.51125,317420.500000,6276084.500000
